Sara Loren	Living people, Pakistani movie actors
Offa bank robbery attack	2010s crimes in Africa, 2010s in Nigeria, April 2018 events, Crime in Nigeria, Mass murder in Africa, Mass murder in the 2010s, Robberies
Kwara State	States of Nigeria
Ilorin	Cities in Nigeria
Black Mirror	British television series, Science fiction television series, Netflix original shows, English-language television programs
Robert J. LaFortune	1927 births, Living people, American mayors, American engineers, American philanthropists, Businesspeople from Tulsa, Oklahoma, Politicians from Tulsa, Oklahoma, Scientists from Tulsa, Oklahoma, US Republican Party politicians
Ángel Peralta Pineda	1926 births, 2018 deaths, Deaths from myocardial infarction, Spanish movie actors, Spanish writers, Spanish sportspeople, People from Seville
Rajgarh district	Districts of Madhya Pradesh
Rate (mathematics)	Measurement
Bohemian Forest	Geography of the Czech Republic, Mountains of Austria, Mountains of Germany
Michael Goolaerts	1994 births, 2018 deaths, Accidental deaths in France, Belgian sportspeople, Cyclists, Deaths from cardiac arrest, Deaths in sport, People from Antwerp (province)
Juraj Herz	1934 births, 2018 deaths, Deaths from respiratory failure, Slovakian actors, Screenwriters, Television directors, Movie directors, Movie actors
Chuck McCann	1934 births, 2018 deaths, Deaths from congestive heart failure, Cardiovascular disease deaths in Los Angeles, American voice actors, American radio actors, American movie actors, American stage actors, American television actors, American television personalities, Actors from New York City
Ana Ofelia Murguía	1933 births, Living people, Mexican movie actors, Mexican television actors, Mexican stage actors, Mexican voice actors, Actors from Mexico City
Vanessa Marshall	1969 births, Living people, American voice actors, American singers
Li Xiaoxia	1988 births, Living people, Chinese table tennis players
Ding Ning	1990 births, Living people, Chinese table tennis players
Santo Amaro, Recife	Neighborhoods, Recife
Crouton	Breads, Condiments
Barsha Siwakoti	Nepalese actors, 1993 births, Living people, People from Kathmandu, Nepalese models
Shovit Basnet	Nepalese actors, 1978 births, Living people, People from Kathmandu‎
Salon Basnet	Nepalese actors, 1988 births, Living people, People from Kathmandu‎, Nepalese models
Priyanka Karki	Nepalese movie actors, 1987 births, Living people, People from Kathmandu, Nepalese models, Nepalese singers, Nepalese beauty pageant winners
Felix Chen	1942 births, 2018 deaths, Deaths from liver failure, Taiwanese people, Conductors
Leonid Sokov	1941 births, 2018 deaths, Deaths from pulmonary embolism, Disease-related deaths in New York, Russian artists, Sculptors
John Miles (racing driver)	1943 births, 2018 deaths, British racecar drivers, Formula One drivers, British journalists, British engineers, Sportspeople from London, Scientists from London, Businesspeople from London
Donald McKayle	1930 births, 2018 deaths, American dancers, American educators, American choreographers, American stage actors, Actors from New York City, Writers from New York City
Pig War (1859)	19th century in Canada, 1859 in the United States, 1850s in the United Kingdom
Marc Veasey	Living people, 1971 births, United States representatives from Texas, Politicians from Fort Worth, Texas, US Democratic Party politicians
Frances Sternhagen	Tony Award winning actors, Drama Desk Award winners, Saturn Award winners, 1930 births, Living people, American movie actors, American stage actors, American television actors, American voice actors, People from New Rochelle, New York, Actors from Washington, D.C., Actors from New York, Actors from Virginia
Hari Bansha Acharya	Nepalese movie actors, 1957 births, Living people, People from Kathmandu, Nepalese writers, Nepalese singers
Madan Krishna Shrestha	Nepalese movie actors, 1950 births, Living people, People from Kathmandu
Anmol K.C.	Nepalese actors, People from Kathmandu, Living people, 1994 births, Nepalese movie producers
STOL	Aircraft
Kohalpur	Cities in Nepal, Municipalities of Nepal
Keki Adhikari	1989 births, Nepalese movie actors, Living people, Nepalese models, People from Biratnagar
Namrata Shrestha	Nepalese movie actors, 1986 births, Living people, Nepalese models
Union County, Georgia	1832 establishments in Georgia (U.S. state), Georgia (U.S. state) counties
Ritva Vepsä	1941 births, 2016 deaths, Finnish movie actors, People from Helsinki, Deaths from lung cancer, Disease-related deaths in Finland
Madeira, Ohio	Cities in Ohio
Rekha Thapa	Nepalese actors, People from Kathmandu, 1982 births, Living people, Nepalese models
Red Hots	Candy
Bradley-Bourbonnais Community High School	Schools in Illinois
Edelgard Huber von Gersdorff	1905 births, 2018 deaths, German people, Supercentenarians
F'Murr	1946 births, 2018 deaths, Deaths from brain cancer, Cancer deaths in France, French artists, Writers from Paris
John Lambie (footballer, born 1941)	1941 births, 2018 deaths, Deaths from pneumonia, Scottish footballers, Scottish football managers
The Staple Singers	African-American musical groups, African-American singers, Gospel Music Hall of Fame inductees, 1948 establishments in the United States, 1940s establishments in Illinois, Musical groups disestablished in 1994, 1994 disestablishments in the United States, Rock and Roll Hall of Fame inductees
Pops Staples	Accidental deaths from falls, 1914 births, 2000 deaths, People with Alzheimer's disease, Burials at Oak Woods Cemetery, American gospel musicians, American R&B musicians, American R&B singers, Musicians from Mississippi, Singers from Mississippi, Singers from Chicago, Musicians from Chicago
Mavis Staples	Grammy Award winners, 1939 births, Living people, American movie actors, American R&B musicians, American R&B singers, American gospel musicians, American civil rights activists, African-American singers, Musicians from Chicago, Actors from Chicago, Singers from Chicago
The Boyz (South Korean band)	South Korean boy bands, K-pop music groups, 2017 establishments in South Korea
Lincoln Castle	Castles in England
Nuclear arms race	Nuclear weapons
Saugat Malla	Nepalese movie actors, 1976 births, People from Kathmandu, Living people, Nepalese movie producers
St. Philip’s Regional High School for Boys	1958 establishments in Australia, 1968 disestablishments, 1960s disestablishments in Australia
Omega Centauri	Star clusters, Milky Way
SF9 (band)	South Korean boy bands, K-pop music groups, 2016 establishments in South Korea
Supersonic Acrobatic Rocket-Powered Battle-Cars	2008 video games, Indie video games, PlayStation 3 games, Racing video games
Amersfoort concentration camp	Nazi concentration camps, 1940s in the Netherlands, Amersfoort
Coat of arms of Switzerland	Switzerland, National coats of arms
Treaty of Lausanne	1920s in Greece, 20th century in Turkey, 1923, 1920s treaties
Felony Disenfranchisement in Florida	Crime in Florida, Voting
Aegean dispute	Territorial disputes, Islands of Greece, Islands of Turkey
Filemon Vela Jr.	1963 births, American lawyers, US Democratic Party politicians, United States representatives from Texas, Living people
Relative dating	Geology
Shrinkhala Khatiwada	1996 births, Nepalese beauty pageant winners, Nepalese models, Living people, Miss Nepal winners
Ronali Amatya	1996 births, Living people, Nepalese models, Nepalese beauty pageant winners
Manita Devkota	Living people, 1996 births, Nepalese models, Nepalese beauty pageant winners
Miss International	Beauty pageants, 1960 establishments in Asia, 1960s establishments in Japan
Asmi Shrestha	1993 births, Nepalese beauty pageant winners, Living people, Nepalese models, Miss Nepal winners
Mitzi Shore	1930 births, 2018 deaths, Deaths from Parkinson's disease, Businesspeople from Wisconsin, Businesspeople from Los Angeles, California, People from Green Bay, Wisconsin
Nikita Chandak	1995 births, Nepalese beauty pageant winners, Living people, Nepalese models, Miss Nepal winners
Li Yaowen	1918 births, 2018 deaths, Deaths from pneumonia, Chinese military people, Chinese politicians, Ambassadors of China
38th parallel	Lines of latitude
Zola Skweyiya	1942 births, 2018 deaths, Ambassadors, South African politicians
Flamen	Ancient Rome
Roshni Khatri	1996 births, Nepalese beauty pageant winners, Living people, Nepalese models
Marinette, Wisconsin	Cities in Wisconsin, County seats in Wisconsin
Crkvenica	Rivers of Bosnia and Herzegovina
Očauš	Geography of Bosnia and Herzegovina
Borobudur	Java, World Heritage Sites in Asia, Buddhist temples, Buildings and structures in Indonesia, 9th century establishments in Asia, Establishments in Indonesia
Yamanashi Silk Company	Companies of Japan, 1960 establishments in Asia, 1960s establishments in Japan, 1973 disestablishments, 20th century disestablishments in Japan, 1970s disestablishments in Asia
Niti Shah	1996 births, Living people, Nepalese beauty pageant winners, Nepalese models, Nepalese actors, People from Kathmandu
Swim bladder	Fish, Anatomy of the respiratory system
Barsha Lekhi	Nepalese beauty pageant winners, Living people, 1993 births, Nepalese models
Hadrian's Mausoleum	Buildings and structures in Rome
Nagma Shrestha	1991 births, Nepalese beauty pageant winners, Living people, People from Kathmandu, Nepalese models
Manushi Chhillar	1997 births, Indian beauty pageant winners, Miss World winners, Living people, Indian models
Khichdi (TV series)	Hindi-language television series, 2018 television series debuts, 2018 establishments in India
Zhu Yuling	1995 births, Living people, Chinese table tennis players
Españolada	Spanish culture, Pejoratives, Movie industry
Rojisha Shahi	Nepalese beauty pageant winners, Nepalese models, 1993 births, Living people, People from Kathmandu, Nepalese actors
Naskh (script)	Writing systems, Arabic language, Islamic culture
Bradley	Villages in Illinois
Sergio Pitol	1933 births, 2018 deaths, Deaths from stroke, Mexican writers, Mexican politicians, Ambassadors of Mexico
Carmen Stănescu	1925 births, 2018 deaths, Deaths from cardiopulmonary arrest, Romanian movie actors, Romanian stage actors, People from Bucharest
Karen Dawisha	1949 births, 2018 deaths, Deaths from cardiac arrest, American political scientists, American political writers, American educators, Writers from Colorado, Writers from Ohio, People from Pueblo, Colorado
Oxford, Ohio	Cities in Ohio
Slide Hampton	Grammy Award winners, 1932 births, Living people, American jazz musicians, American educators, American composers, American trombonists, Musicians from Pennsylvania
Jeannette, Pennsylvania	Cities in Pennsylvania
Tim O'Connor	1927 births, 2018 deaths, Deaths from heart failure, American movie actors, American television actors, American voice actors, American stage actors, Actors from Chicago
